-- Rodzaj --;-- Numer --;Histogram: Wariancja lab: tienta;Odchylenie standardowe lab: tienta;Krawędzie: Odchylenie standardowe rgb: zielony;Histogram: Wariancja lab: luminacja;Odchylenie standardowe lab: luminacja;Odchylenie standardowe rgb: zielony;Histogram: Wariancja rgb: zielony;Histogram: Skośność rgb: czerwony;Histogram: Kurtoza rgb: czerwony;Trzecia centroida klastra b*;Histogram: Kurtoza lab: luminacja;Odchylenie standardowe rgb: czerwony;Histogram: Wariancja rgb: czerwony;Krawędzie: Odchylenie standardowe rgb: niebieski;Histogram: Skośność rgb: zielony;Histogram: Kurtoza hsv: wartość;Histogram: Skośność hsv: wartość;Histogram: Skośność lab: luminacja;Histogram: Kurtoza rgb: zielony;Średnia hsv: nasycenie;Histogram: Kurtoza hsv: nasycenie;Histogram: Średnia hsv: nasycenie;Histogram: Skośność hsv: nasycenie;Histogram: Skośność lab: tienta;Histogram: Kurtoza lab: tienta;Histogram: Średnia rgb: zielony;Odchylenie standardowe hsv: wartość;Średnia rgb: zielony;Histogram: Wariancja hsv: wartość;Histogram: Średnia hsv: wartość;Średnia lab: luminacja;Średnia hsv: wartość;Odchylenie standardowe rgb: niebieski;Krawędzie: Średnia rgb: czerwony;Histogram: Średnia lab: luminacja;Histogram: Entropia rgb: zielony;Histogram: Entropia hsv: wartość;Histogram: Entropia lab: luminacja;Histogram: Entropia lab: temperatura;Krawędzie: Odchylenie standardowe rgb: czerwony
1;1;13.669007339725036;3.677605954046241;13.824320930324088;26.242351363504262;5.114277080173806;13.268183519593393;176.04469390960966;2.6856939038945384;4.610819617169191;-0.5259216696595935;5.031517475161104;13.097189216309598;171.53636536781647;13.998633030325347;2.6009891569289847;6.647297703987801;2.9681345768100784;2.742935258923554;4.092572926781943;0.10875065299328668;4.098094030220238;0.10883768756807725;2.5939063683308747;5.16838547596484;25.38741150221409;101.96907328228555;0.04713474309728792;101.96907328228555;0.0022299030121923644;0.4400968932386078;43.868887579461465;0.4399100410653261;11.855534350990766;124.85786528270623;43.86816179219977;5.035726297526624;4.953872558513203;10.261031815437851;10.261031815437851;14.276012152848429
1;2;8.990246820746576;2.9955935190930463;14.120888541930702;28.38102492486894;5.315403019241125;13.199813258731202;174.23507006537605;2.5703793877786962;4.053928078130526;1.9478889950050562;6.173925258094501;15.1761243211677;230.31474941153778;15.233395997449051;3.010993831528521;6.736897870636254;2.974684269260394;2.9178708351096088;6.801351049003307;0.10124282769157732;6.94512633075008;0.10132129703088781;2.911031875708794;6.585329934593672;45.436585322547884;106.45123502479801;0.04897009863254538;106.45123502479801;0.0024095262226189727;0.43626835473333836;44.73412996217762;0.4361020939581659;12.652987278280085;125.90231726200011;44.738574967977556;4.682856940657684;4.728490734799383;9.553163731072136;9.553163731072136;16.59357075147166
1;3;11.869682963421987;3.4222012157853863;14.246996990572915;21.859241178077692;4.659728742380536;12.37374189450345;153.10948847178983;2.8794574173286867;5.72239837152077;-2.8450487859335523;4.777427413358611;11.065643308255119;122.44846182553131;14.61728214853085;2.6590623105795377;6.797188299829164;3.0225873511051358;2.7316019568090004;4.361214012701103;0.09957732255700451;5.046807194226796;0.09964877156557417;2.755859187657829;5.36814256252251;27.565680999101836;103.87841437759872;0.042389114176444205;103.87841437759872;0.001802514658464147;0.4456019960342962;44.67141108166994;0.4454297638445695;11.068787508815273;127.02647661178013;44.674765600540475;4.6028783141534815;4.588828295963995;9.387941556243835;9.387941556243835;14.138925685016709
1;4;12.43499886800768;3.508995722630039;15.528786576663684;27.832436269598116;5.272720265757578;13.784140280321278;190.00252326757555;2.6510317655200772;4.350519523593067;1.6813528526838568;4.272905030428416;12.443668627599102;154.84488891349415;15.819294737422306;2.5588004313572505;5.718789682565436;2.839573137755959;2.631688456191902;3.905512653158154;0.10006050346278497;5.06623615019905;0.10015081569333935;2.740990599718877;5.479517431965033;29.28583914498872;100.86887604463794;0.04795210472081664;100.86887604463794;0.002309930740235784;0.42978150177651003;43.232078216891146;0.42959147628430233;12.378131858130558;123.37305301782237;43.22864434769554;4.600396315166961;4.5905919449754595;9.411315115508284;9.411315115508282;15.739645183971996
1;5;11.894527160102095;3.448432726173001;14.755537301994359;30.12441872620165;5.478076710795879;13.603944178678068;185.06729721658888;2.500495851610129;3.722102594923646;-3.1912392480290492;7.700275310019043;16.14006698535179;260.5017622916428;15.559981412991695;3.2275347576884705;8.472219480559499;3.1819297265525908;3.107264818311761;8.611406265198202;0.1185734364170629;4.90181715405346;0.11870736027468186;2.6087072346879427;5.704557725688646;32.49119050714497;107.4937270076573;0.04967973141763197;107.4937270076573;0.002480954146956746;0.439223778510505;44.93540266324292;0.4390266341165337;12.996731454614002;125.8847864691988;44.940376597542034;5.031187461675659;5.123019337393764;10.297881662757696;10.297881662757698;18.681557190227686
1;6;12.624985195079374;3.5526504870502733;13.16502563939859;29.967150687197616;5.458386397584092;13.514729633128756;182.64791705656853;2.63984082119907;4.569188214211828;3.2308983843825487;10.749515772864452;16.280329556404975;265.04913046515355;14.24715346018948;3.6901275750362577;11.94148747439428;3.631825881532089;3.496866609841185;12.267435704011165;0.11914977743995851;4.38463055224011;0.1192534064788622;2.5607167555303985;5.498955189557353;29.57657924773043;111.49284059516602;0.04955341496781753;111.49284059516602;0.002474117008293253;0.4506048815904031;46.36063632973714;0.4503205654730795;13.11308535275744;124.56118264186934;46.37117288915801;4.795448751407402;4.9187116597372835;9.91328346321364;9.91328346321364;17.86212762719143
1;7;12.000617392104566;3.4621681404448643;14.101591304840406;30.126126631804727;5.477532618559582;13.606144811696717;185.1271766368615;2.5317371131989;3.8957102064460116;-0.5367175955814217;7.2883997133225815;16.067385403552493;258.16087370629174;15.318159895974325;3.203252157787827;7.992463017809445;3.1313162826666474;3.0667102468375607;8.289318669118188;0.11593500695780479;4.985853913326053;0.11604611134374948;2.633343319020451;5.873247532002872;34.848061033418794;107.11646390872357;0.04996034205008534;107.11646390872357;0.0025089543998256998;0.4387244467889559;44.85137642431853;0.43855264023643475;12.998860608001126;124.16283073830375;44.856567562717196;4.90898589985189;4.980167186439333;10.083059023728964;10.083059023728964;17.541653896752404
1;8;11.113243393198623;3.3163380151444195;14.58341555103186;29.64022001946408;5.440063401127877;13.90012665274548;193.21352096236524;2.527697105607347;3.7052064901261277;-3.314534723645071;4.138470434145443;13.961440226464061;194.92181319712884;15.301247158965268;2.5855357453995325;5.353715422755313;2.7765372063757696;2.6048805357962803;4.058478551846466;0.10354065341958987;4.962853912200378;0.10360987033707668;2.693115586111925;5.845243508866675;33.99671497255811;100.94380588982318;0.050441390852504125;100.94380588982318;0.002555277422778563;0.42638998301858566;43.00397722902961;0.42622512574197857;12.689781627929436;123.4011269557606;43.001869715304686;4.973701680049864;4.967930615036982;10.094867124613632;10.094867124613632;16.048758410822384
1;9;10.665801092662324;3.2501378157072986;14.320600374454596;29.790667293021365;5.4572443596607;13.898722231280175;193.17447966228184;2.5798920067763347;4.063641738507782;-0.20055200662919512;5.125317203697136;14.296514496560375;204.39032675036097;14.902978444769944;2.706198805934759;5.941144691884615;2.8585476462559085;2.7551769405490174;4.851823580549063;0.10295219934402489;5.164025874578559;0.10299694483800063;2.709714741590207;5.9323668147907265;35.059209033174525;102.09694600409298;0.04954818338284758;102.09694600409298;0.00246720550781674;0.43000626774646816;43.44087254370469;0.4298444535676783;12.401404138471246;124.50517300086435;43.43589698740037;5.00289052723523;5.015239376882444;10.123092419185713;10.123092419185712;16.08376320587084
1;10;11.087146889597973;3.3210424408771204;15.068134239065053;33.72789030145435;5.796841158114281;14.577200408718813;212.49477175595194;2.4265760191090178;3.194467449950027;-0.5429821615542545;4.0255933086599205;15.370997164427623;236.26755382884204;15.53698705288328;2.6003297526967075;5.0171696504399215;2.718132814297552;2.569799203943106;4.218398501448303;0.10657111538230855;5.126057467757832;0.10665046723030959;2.6911520275735983;5.943866788536493;35.343709203457124;100.32351090204055;0.05246629507886309;100.32351090204055;0.002768493329448558;0.41976667090458325;42.51587277277512;0.4196144368370728;13.186518450655383;121.30245481252801;42.51937893331638;4.880031397011392;4.8862085887472775;9.917268933687678;9.917268933687678;17.039608159433858
1;11;10.29215315554159;3.2047304915909236;14.378588154140179;31.6769352148393;5.618060502321917;13.863478062622365;192.19602399281158;2.484256190868913;3.605494019725887;-0.5513233400075981;6.141411477065265;16.056302497573775;257.80484989359377;15.181536441301622;2.9466116135474305;6.742631470605563;2.961431517191205;2.897944331759363;6.420500392498779;0.11046547682841704;5.679402112893332;0.11052821250090811;2.7406269187995553;6.0677280259493696;37.48404560464832;104.53500705455907;0.05085720550654508;104.53500705455907;0.0026010525131438264;0.42807131413626576;43.84206807914681;0.42792306868194524;13.029170367385314;122.56818322194908;43.84517250213166;4.705945845470419;4.756527638138032;9.631626171516777;9.631626171516778;17.12543129209317
1;12;10.45538528003925;3.2295885400429243;16.245784211027424;31.225465287359956;5.587008429725319;13.773778798339421;189.71698238558454;2.4480770002766077;3.4183430367455747;1.7035986616272565;6.353114476116616;16.17297424241219;261.5650958457282;17.0407328674985;2.9573419781734818;6.727125388411896;2.95455189430722;2.936153297517862;6.528153855102154;0.1237347282789697;4.120660810559276;0.12382834662527431;2.499642283498469;5.9535543076277495;35.665517455202966;104.40516333922103;0.051234181764565234;104.40516333922103;0.002636504252269399;0.4295590465485558;43.71760858381143;0.4294080214826259;13.286751164213818;123.51149791991016;43.71404485361023;4.355210078097934;4.427067376113992;9.028237340082;9.028237340082;19.17967235932375
1;13;8.7131186772964;2.94441100821225;16.0682720370898;25.407415720097273;5.0275466718049175;11.997734854403925;143.94564163657876;2.4839015667095956;3.5537714290936737;-2.8080076771932094;6.241152319778317;16.03290334687712;257.05398973030356;16.677915991139283;3.063426977735909;6.986088678566823;3.018422573298304;2.942789915424739;7.090433568374523;0.12044353232066377;4.454697322010784;0.12052575128607465;2.53319953904086;6.028583547718323;36.16802645594604;107.80962122867301;0.04743469109954164;107.80962122867301;0.0022607756416403377;0.43984537311061234;44.98763153343987;0.4396865362229444;12.169678638359276;125.86275439168172;44.99437900967287;4.343493558301505;4.418588632284247;8.99830949071996;8.99830949071996;19.194832676481266
1;14;11.245055462786704;3.3327142156233682;14.614878742788191;25.84762287434893;5.069710014487425;12.94602968861128;167.59968469840462;2.5820532590765084;4.016727631745244;3.4546412530144335;4.8539501693046745;13.588546854854929;184.64860562658782;15.962282951426603;2.6686598754986903;5.617473666558292;2.8157337342034503;2.722444835440569;4.481828482066648;0.10684085179261403;4.741638383604518;0.10691175577341254;2.6673642531674613;5.846701414671263;34.084617836198056;103.43466922587882;0.05104240925197547;103.43466922587882;0.002611596618415346;0.44084941952047174;44.15746153912938;0.4406881384186178;13.0200334160606;128.6982613908873;44.160851747917604;4.877020554826283;4.885416185970009;9.949702877739218;9.949702877739217;16.865267243167935
1;15;9.91510207856717;3.1329914805818233;14.907509271505342;26.36742823557706;5.120819288825328;12.863497396801595;165.4695652775214;2.532953841489631;3.7467593821567435;-0.5431829547667525;5.240758024548075;14.208732703403545;201.88808503676933;15.807867989117174;2.732342602523392;5.759919238018513;2.833695170784707;2.7764369303855685;4.902419631775535;0.1023035493115567;5.575317112722962;0.10237177134405216;2.763802242120829;6.125513631023491;38.21353472369326;103.99057766578105;0.050739101649379954;103.99057766578105;0.0025822543977797353;0.437790709140212;44.16081208349984;0.43761923866215136;12.783818309485222;127.7760927463575;44.16289955901285;4.700578410625881;4.732212758252214;9.614104764034192;9.614104764034192;17.385687576304722
1;16;36.506819189531555;6.037564138256301;19.98000284052761;45.93732726495445;6.767259592633601;18.38400626711075;337.9716864291674;2.3371700364529935;2.764289254199885;0.7766618652561612;4.228588732374965;18.662080374908758;348.2732439195545;21.633798436922557;2.4814010107069726;4.923653601437375;2.667656616728077;2.5752051065690726;3.6242738650818547;0.12700978918362196;3.519795017431819;0.12702860965946486;2.4440427570911214;5.117693446407536;25.420219943350105;105.84435543274071;0.07096386630552151;105.84435543274071;0.005025221613871142;0.45538427340443627;45.29615486298737;0.45535579911702784;18.62542480631539;136.67532963780207;45.29975635588603;5.767110537586814;5.731735124102278;11.580276668645885;11.580276668645888;21.23121077363927
1;17;37.99524188998795;6.161576234372563;15.872522548866208;29.157816928589213;5.386701087160147;15.142130964009253;229.2841301312078;2.6912960288090977;4.595964545242271;0.72493128519481;6.4811232023788;16.899363144940622;285.5884747045775;17.997816858873893;2.9280871241354154;7.184687787252567;3.025014839402375;2.949302941361774;6.274611035372095;0.11321868583815926;5.545742924064134;0.11329688926286689;2.7373543061468673;6.458477744881521;42.150225073653445;98.99585660782775;0.06482346335750505;98.99585660782775;0.004200217741524426;0.41849344682897144;42.333638716286885;0.4183822304874824;16.514316350248762;121.6760317538583;42.33766767966282;5.1747731710354286;5.196273444062421;10.308518977036929;10.308518977036929;17.069100837305125
1;18;26.55943768661942;5.147873654973881;16.190032442498865;29.03856181618942;5.371848073519442;14.632530667259362;214.11095372828566;2.7411410248057084;4.910520018793903;8.652207135820314;6.019263004966218;15.186404110893124;230.6268698193516;18.18305941034866;2.901037174484352;7.139852695732429;3.031195545995455;2.8924940671291584;6.049225128808111;0.11117120014733976;5.2968742771180395;0.11124167917238383;2.714295394067625;6.1981584163325785;38.42223549917379;99.61597288568407;0.058997923786554954;99.61597288568407;0.0034836623439464974;0.42142807901101026;42.60177057755212;0.42129787633851673;15.797113086987371;123.65078044416077;42.60831539677297;5.563265436180273;5.555125983061571;11.155020067793778;11.155020067793776;16.844495373010993
1;19;9.594551814652421;3.0836497960632863;16.47951314280095;34.940283094116204;5.90144831011464;14.705481693522728;216.25119183853204;2.5209474665867924;3.715792197719269;18.722635576167082;4.0762857493878295;14.989836065387;224.69518526717678;21.109408002349568;2.5868967915664562;5.337076551382118;2.7577828697301157;2.585955269861904;4.043855964962703;0.21120166819225847;0.3162844737339259;0.21128342529535551;1.7483088977597019;6.6746420512764315;46.00785521679028;91.58637636493181;0.057061893296286685;91.58637636493181;0.0032658003156676085;0.39625770906861524;39.3219162922448;0.3961482646778257;18.224583750172016;120.5641974541366;39.32526884392968;5.6526133444704705;5.616202589527091;11.267210426059693;11.267210426059691;18.00967681594864
1;20;11.679265039346612;3.4091826823036904;14.958189184945645;27.09083768846656;5.1915281649576475;12.907258574891303;166.59732391910507;2.520977687193355;3.687200216110136;8.635266136421775;5.223183704445342;14.640777424992596;214.35236360817285;16.612613592955395;2.773092021960702;6.930591119450186;3.014358390876116;2.784441834861969;5.102939752591686;0.12943915028349243;4.087742996024877;0.1294631191093111;2.519572372016468;5.944148240324228;35.843372239431424;94.22005799667046;0.04835935945927197;94.22005799667046;0.002345819337326189;0.4026027614031386;40.147826355424456;0.4024833214291806;13.07700136970606;115.70822721632942;40.15155168110579;5.198971192820788;5.144161895866177;10.411144924353186;10.411144924353188;17.53039995980468
1;21;12.907096710847009;3.587014802855361;18.213468003055105;33.477794737922075;5.7750493551960815;14.293798809380863;204.3126844030578;2.439124141634627;3.2333661298804053;10.894951811778444;3.771691660397341;15.099695355842591;228.0007998392543;21.731435487227273;2.557348430660193;5.035544426916726;2.7147463392821187;2.5392984824632374;3.8494188723451295;0.153708643399468;2.837105779051549;0.1537689722213069;2.312436886922162;5.549179123441557;29.96966861702957;86.9580650476159;0.05664235714042864;86.9580650476159;0.0032193201376138117;0.37701970540745383;37.262657469085255;0.3769229506810508;16.820148730462087;112.37865460542756;37.26400303160115;5.098949769236199;5.072526037686449;10.23073115135067;10.230731151350671;19.653314413191435
1;22;5.010770362276939;2.214603618845256;15.703300679874472;17.11399592971961;4.120598680432663;10.442810719639173;109.0522957262108;3.2315930371740125;8.099507972971807;0.7800867839860718;9.047245324565976;9.831292117550142;96.6543047006035;18.320765808669496;3.4000426561330226;11.604399593120819;3.6001853413433267;3.3539197202689013;9.508539196239601;0.09256487321288166;8.721385570848115;0.0926211270863901;3.1768853157315093;7.284797273393762;53.677939712365415;102.25542295052875;0.038863019595500474;102.25542295052875;0.0015153344181590917;0.42320748707840417;43.528995444098115;0.4230944634662893;13.300406549822597;117.27389679039747;43.53539297179273;5.354137619935433;5.305534690634233;10.711827573401512;10.711827573401512;15.393353724596471
1;23;4.242827792813803;2.04841211485961;11.349446354190123;8.613020231263496;2.91394635366031;7.424653992584757;55.12548690960477;4.095498624386446;15.00747472871597;-0.5576100822079695;15.017565812478544;6.651842535005997;44.24700911051499;11.664730840400289;4.289550056338539;23.05182919941897;4.749895918571075;4.075265637340371;17.385351801242127;0.06306508633502173;13.927430628907121;0.06433807833646757;3.898205539707507;8.079243324702315;70.63891321151257;89.00053091126959;0.025470769811505558;89.00053091126959;0.000676500693244627;0.367097334778374;38.097183120195545;0.366742984295929;7.33370350399424;98.87292642163565;38.10079393584835;5.25022871348353;5.1186836796790605;10.400336655278842;10.400336655278842;10.799257281498626
1;24;3.666691032585458;1.9115563649050327;11.503860401653336;8.35965265817642;2.871669633154299;7.273851760401534;52.90891943229649;3.962404384072222;13.658784718503156;3.306682462002895;14.276425530971942;6.616556638552699;43.77882175117582;12.064999993256139;3.9909133828310566;17.101689062213953;4.273037413049437;3.988792552405658;14.074603344890733;0.0648921382058731;15.177870209892447;0.06607216718550481;4.020186200833994;8.182759771052014;71.61789957504942;88.07996561480233;0.025735232542516157;88.07996561480233;0.0006884930119638991;0.36240141379914703;37.65025061647925;0.36214244393703304;7.481986842528309;97.76240348320404;37.65296822707584;5.217370927924973;5.112773352123137;10.425312518161702;10.425312518161705;11.249902843262593
1;25;4.129463732177518;1.986872150794371;10.730837407642227;11.700921409432684;3.4153408095440425;9.000937698362984;81.0168794498119;3.4997095007778465;9.970756485951545;-3.024768156626148;11.456272074776221;8.456471415581674;71.51190880254991;11.56971000741033;3.643089282660516;13.00328290407337;3.828417755523385;3.6884807108388036;11.198864275025516;0.055668091837764604;13.202576640833986;0.05566549398439011;3.831154044159145;7.565913127401076;58.61779352713752;119.72746010683085;0.032689137412902275;119.72746010683085;0.0010606431465487146;0.48806660905897065;50.50606188107253;0.4881212843902927;9.307433652670024;132.01266831520584;50.50474108772696;5.428101792764365;5.349728334776305;10.86056681351616;10.86056681351616;10.79765700170508
1;26;4.175185003884081;1.9932697046979495;11.27697128813498;9.843109250441728;3.1458390705054144;8.400463964329617;70.56779481600041;3.798475500567966;12.467299296971042;3.2976762301167852;17.833283314344335;7.7318173974566875;59.78100026761391;11.902171702546768;4.066881384937685;15.401297829837684;4.13318895476983;4.341942804476718;15.151303679884737;0.05427583807061082;13.427598715951298;0.05426640455621342;3.8685819307688925;7.541277804622813;58.63893664251037;121.48698177382033;0.029554607540856658;121.48698177382033;0.0008656444782815981;0.4956764703932319;51.2525487502672;0.49578921545858196;8.5075579189294;134.62873166800966;51.23695956294297;5.1164412823970835;5.033545647356906;10.255393442153958;10.255393442153958;11.125526120657788
1;27;4.533565216485612;2.077380852618497;11.033452163096197;10.08636340360348;3.1515075020412446;8.465648954027005;71.66721221281853;3.9230283210317825;13.802755109159587;3.5811733121114;18.42075353761987;7.8873947659687955;62.21099619423193;12.422327908198037;4.289593593179546;17.07733366356383;4.284180123564985;4.339864703352202;17.67159444475108;0.05984060076784162;11.49378384076085;0.05986233191076308;3.6272697714763398;7.314049487887936;54.836131794546894;122.62849099440695;0.029375754750636616;122.62849099440695;0.0008583390671870598;0.502649235708769;51.73861282434371;0.5027922236231724;8.844631173244075;135.18000555703208;51.74749805747993;5.192824979733425;5.106941326379613;10.591472081580346;10.591472081580347;11.113214815728316
